172.20.151.127 - - [18/Nov/2016:11:33:07 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:11:33:07 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:11:39:40 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 2489
172.20.151.127 - - [18/Nov/2016:11:39:40 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:11:39:40 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:11:49:42 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 2995
172.20.151.127 - - [18/Nov/2016:11:49:42 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:11:49:42 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:11:52:27 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3019
172.20.151.127 - - [18/Nov/2016:11:52:27 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:11:53:01 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3015
172.20.151.127 - - [18/Nov/2016:11:53:01 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:11:53:01 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:11:55:37 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3033
172.20.151.127 - - [18/Nov/2016:11:55:37 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:11:55:37 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:11:57:10 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3199
172.20.151.127 - - [18/Nov/2016:11:57:10 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:11:57:10 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:11:58:38 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3253
172.20.151.127 - - [18/Nov/2016:11:58:38 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:11:58:38 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:11:59:30 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3287
172.20.151.127 - - [18/Nov/2016:11:59:30 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:11:59:30 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:11:59:55 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3253
172.20.151.127 - - [18/Nov/2016:11:59:55 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:11:59:55 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:01:56 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3184
172.20.151.127 - - [18/Nov/2016:12:01:56 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:01:56 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
